<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20260122;082500;306.79;306.79;306.12;306.42;105815
SBER;5;20260122;083000;306.42;306.55;306.38;306.49;28734
SBER;5;20260122;083500;306.48;306.49;306.3;306.39;34555
SBER;5;20260122;084000;306.34;306.49;306.34;306.46;13513
SBER;5;20260122;084500;306.49;306.6;306.46;306.58;23825
SBER;5;20260122;085000;306.6;306.61;306.39;306.44;16331
SBER;5;20260122;085500;306.44;306.55;306.32;306.39;11833
SBER;5;20260122;090000;306.39;306.4;306;306.05;106269
SBER;5;20260122;090500;306.05;306.14;306;306.12;48939
SBER;5;20260122;091000;306.12;306.12;305.89;305.98;55502
SBER;5;20260122;091500;305.97;306.14;305.92;306.04;37575
SBER;5;20260122;092000;306.08;306.08;305.96;306.01;14372
SBER;5;20260122;092500;306.01;306.13;305.95;306.06;23703
SBER;5;20260122;093000;306.07;306.17;306.06;306.12;28137
SBER;5;20260122;093500;306.12;306.25;306.11;306.18;23016
SBER;5;20260122;094000;306.2;306.3;306.15;306.3;16101
SBER;5;20260122;094500;306.28;306.32;306.23;306.25;23600
SBER;5;20260122;095000;306.23;306.24;306.01;306.07;86962
SBER;5;20260122;095500;306.05;306.1;305.9;306;85212
SBER;5;20260122;100000;305.99;306.01;305.91;306.01;89522
SBER;5;20260122;100500;306.01;306.09;305.88;306.05;102784
SBER;5;20260122;101000;306.03;306.26;305.94;306.17;130529
SBER;5;20260122;101500;306.19;306.31;306.08;306.2;93818
SBER;5;20260122;102000;306.2;306.24;306;306.12;134240
SBER;5;20260122;102500;306.14;306.24;306.12;306.24;76696
SBER;5;20260122;103000;306.21;306.68;306.19;306.62;142282
SBER;5;20260122;103500;306.62;306.71;306.51;306.51;146657
SBER;5;20260122;104000;306.51;306.51;306.33;306.45;102723
SBER;5;20260122;104500;306.45;306.45;306.19;306.28;70835
SBER;5;20260122;105000;306.29;306.3;306.2;306.27;22480
SBER;5;20260122;105500;306.28;306.3;306.14;306.2;42815
SBER;5;20260122;110000;306.2;306.46;306.19;306.45;153785
SBER;5;20260122;110500;306.45;306.74;306.37;306.68;194090
SBER;5;20260122;111000;306.69;306.7;306.47;306.57;55495
SBER;5;20260122;111500;306.53;306.75;306.48;306.74;158728
SBER;5;20260122;112000;306.74;306.9;306.61;306.87;325490
SBER;5;20260122;112500;306.86;306.88;306.75;306.75;54191
SBER;5;20260122;113000;306.75;307;306.69;306.86;487909
SBER;5;20260122;113500;306.86;306.88;306.76;306.79;39248
SBER;5;20260122;114000;306.79;306.86;306.72;306.83;134558
SBER;5;20260122;114500;306.83;306.83;306.65;306.74;68502
SBER;5;20260122;115000;306.74;306.76;306.57;306.65;71910
SBER;5;20260122;115500;306.65;306.71;306.6;306.61;52114
SBER;5;20260122;120000;306.6;306.61;306.38;306.6;137464
SBER;5;20260122;120500;306.59;306.7;306.57;306.63;43858
SBER;5;20260122;121000;306.63;306.64;306.5;306.61;55200
SBER;5;20260122;121500;306.61;306.75;306.52;306.74;294846
SBER;5;20260122;122000;306.75;306.75;306.45;306.57;277500
SBER;5;20260122;122500;306.57;306.63;306.45;306.56;60597
SBER;5;20260122;123000;306.56;306.56;306.38;306.5;78888
SBER;5;20260122;123500;306.5;306.53;306;306.21;369702
SBER;5;20260122;124000;306.25;306.47;306.21;306.34;120585
SBER;5;20260122;124500;306.35;306.74;306.34;306.72;119908
SBER;5;20260122;125000;306.72;306.74;306.6;306.66;52310
SBER;5;20260122;125500;306.66;306.67;306.53;306.61;22423
SBER;5;20260122;130000;306.61;306.7;306.55;306.7;31563
SBER;5;20260122;130500;306.7;306.7;306.56;306.65;62678
SBER;5;20260122;131000;306.65;306.75;306.64;306.73;100656
SBER;5;20260122;131500;306.73;306.76;306.68;306.7;46019
SBER;5;20260122;132000;306.69;306.71;306.35;306.62;96700
SBER;5;20260122;132500;306.63;306.65;306.47;306.56;64437
SBER;5;20260122;133000;306.56;306.59;306.49;306.52;33795
SBER;5;20260122;133500;306.52;306.55;306.5;306.54;45688
SBER;5;20260122;134000;306.54;306.63;306.48;306.59;85472
SBER;5;20260122;134500;306.58;306.64;306.42;306.64;138877
SBER;5;20260122;135000;306.61;306.61;306.49;306.55;37935
SBER;5;20260122;135500;306.54;306.56;306.48;306.49;48230
SBER;5;20260122;140000;306.48;306.53;306.36;306.47;48917
SBER;5;20260122;140500;306.46;306.59;306.36;306.58;71254
SBER;5;20260122;141000;306.58;306.59;306.46;306.5;84585
SBER;5;20260122;141500;306.5;306.54;306.45;306.51;17159
SBER;5;20260122;142000;306.51;306.53;306.32;306.39;65606
SBER;5;20260122;142500;306.4;306.98;306.37;306.54;773693
SBER;5;20260122;143000;306.55;306.59;306.48;306.53;87226
SBER;5;20260122;143500;306.51;306.69;306.51;306.66;74150
SBER;5;20260122;144000;306.67;306.7;306.66;306.7;94477
SBER;5;20260122;144500;306.69;306.75;306.69;306.74;31418
SBER;5;20260122;145000;306.74;306.78;306.71;306.77;34465
SBER;5;20260122;145500;306.77;306.78;306.61;306.61;90651
SBER;5;20260122;150000;306.67;306.78;306.58;306.69;96878
SBER;5;20260122;150500;306.69;306.69;306.54;306.6;69828
SBER;5;20260122;151000;306.6;306.69;306.6;306.68;27123
SBER;5;20260122;151500;306.68;306.7;306.65;306.7;50621
SBER;5;20260122;152000;306.7;306.91;306.69;306.8;80255
SBER;5;20260122;152500;306.8;306.91;306.73;306.84;66615
SBER;5;20260122;153000;306.84;306.84;306.62;306.71;74918
SBER;5;20260122;153500;306.71;306.78;306.65;306.69;57635
SBER;5;20260122;154000;306.69;306.77;306.64;306.68;159233
SBER;5;20260122;154500;306.72;306.77;306.69;306.75;16091
SBER;5;20260122;155000;306.75;306.75;306.7;306.73;45028
SBER;5;20260122;155500;306.73;306.75;306.61;306.71;43499
SBER;5;20260122;160000;306.71;306.75;306.61;306.74;54054
SBER;5;20260122;160500;306.74;306.75;306.57;306.75;163545
SBER;5;20260122;161000;306.74;306.87;306.5;306.5;93727
SBER;5;20260122;161500;306.51;306.51;306.11;306.31;303299
SBER;5;20260122;162000;306.31;306.39;304.48;304.57;2100593
SBER;5;20260122;162500;304.6;305.47;304.29;305.4;706682
SBER;5;20260122;163000;305.39;305.47;305.08;305.41;396736
SBER;5;20260122;163500;305.41;305.47;305.22;305.43;273539
SBER;5;20260122;164000;305.43;305.65;305.42;305.62;243446
SBER;5;20260122;164500;305.59;305.68;305.54;305.66;95915
SBER;5;20260122;165000;305.67;305.8;305.66;305.79;73748
SBER;5;20260122;165500;305.79;305.8;305.65;305.76;69569
SBER;5;20260122;170000;305.76;305.79;305.12;305.42;205398
SBER;5;20260122;170500;305.43;305.45;304.75;305.14;441578
SBER;5;20260122;171000;305.13;305.3;304.93;304.98;230028
SBER;5;20260122;171500;304.98;304.98;304.22;304.43;625388
SBER;5;20260122;172000;304.43;304.81;304.3;304.64;447013
SBER;5;20260122;172500;304.64;305.1;304.64;305.04;149794
SBER;5;20260122;173000;305.04;305.98;304.89;305.81;496933
SBER;5;20260122;173500;305.81;306;305.67;305.9;461500
SBER;5;20260122;174000;305.89;306.21;305.72;305.85;212292
SBER;5;20260122;174500;305.85;306.18;305.67;305.87;187455
SBER;5;20260122;175000;305.9;306.48;305.87;306.37;339864
SBER;5;20260122;175500;306.37;306.71;306.37;306.41;552687
SBER;5;20260122;180000;306.4;306.54;306.38;306.4;415546
SBER;5;20260122;180500;306.39;306.67;306.38;306.5;99374
SBER;5;20260122;181000;306.5;306.69;306.46;306.48;146568
SBER;5;20260122;181500;306.48;306.65;306.39;306.47;313547
SBER;5;20260122;182000;306.47;306.52;306.33;306.49;128036
SBER;5;20260122;182500;306.5;306.59;306.4;306.58;446949
SBER;5;20260122;183000;306.57;306.73;306.47;306.48;209042
SBER;5;20260122;183500;306.48;306.55;306.23;306.35;101054
SBER;5;20260122;184500;305.99;305.99;305.99;305.99;66526
SBER;5;20260122;190000;306.29;306.4;306;306.38;65720
SBER;5;20260122;190500;306.36;306.39;305.95;306.1;282198
SBER;5;20260122;191000;306.1;306.44;306.09;306.44;212537
SBER;5;20260122;191500;306.45;306.45;306.17;306.26;66740
SBER;5;20260122;192000;306.26;306.36;306.16;306.31;104911
SBER;5;20260122;192500;306.31;306.38;306.29;306.35;10529
SBER;5;20260122;193000;306.35;306.43;306.34;306.43;46623
SBER;5;20260122;193500;306.43;306.45;306.4;306.41;46750
SBER;5;20260122;194000;306.41;306.43;306.4;306.42;84221
SBER;5;20260122;194500;306.41;306.6;306.36;306.48;239792
SBER;5;20260122;195000;306.48;306.53;306.3;306.36;101771
SBER;5;20260122;195500;306.36;306.38;306.27;306.34;42388
SBER;5;20260122;200000;306.32;306.34;306.04;306.11;109163
SBER;5;20260122;200500;306.11;306.15;305.94;306.15;52889
SBER;5;20260122;201000;306.15;306.32;306.03;306.13;36676
SBER;5;20260122;201500;306.14;306.29;305.81;305.81;104620
SBER;5;20260122;202000;305.8;306.07;305.76;306.02;64054
SBER;5;20260122;202500;306.03;306.25;306.02;306.09;45840
SBER;5;20260122;203000;306.09;306.23;306.03;306.22;44880
SBER;5;20260122;203500;306.22;306.25;306.21;306.23;17325
SBER;5;20260122;204000;306.23;306.42;306.2;306.42;45353
SBER;5;20260122;204500;306.42;306.45;306.27;306.34;55454
SBER;5;20260122;205000;306.29;306.4;306.27;306.33;17422
SBER;5;20260122;205500;306.33;306.38;306.26;306.31;13103
SBER;5;20260122;210000;306.31;306.36;306.28;306.32;12543
SBER;5;20260122;210500;306.33;306.33;306.3;306.32;9602
SBER;5;20260122;211000;306.3;306.38;306.3;306.34;13813
SBER;5;20260122;211500;306.32;306.35;306.19;306.32;21692
SBER;5;20260122;212000;306.31;306.87;306.26;306.87;300058
SBER;5;20260122;212500;306.87;306.87;306.63;306.75;85126
SBER;5;20260122;213000;306.75;306.84;306.69;306.71;80569
SBER;5;20260122;213500;306.7;306.71;306.66;306.71;25086
SBER;5;20260122;214000;306.7;306.86;306.68;306.69;63792
SBER;5;20260122;214500;306.68;306.72;306.52;306.52;76975
SBER;5;20260122;215000;306.53;306.53;306.47;306.5;35762
SBER;5;20260122;215500;306.5;306.51;306.49;306.51;72562
SBER;5;20260122;220000;306.5;306.51;306.33;306.48;75990
SBER;5;20260122;220500;306.5;306.5;306.44;306.44;4005
SBER;5;20260122;221000;306.45;306.45;306.04;306.19;56114
SBER;5;20260122;221500;306.19;306.32;306.1;306.3;37645
SBER;5;20260122;222000;306.28;306.32;306.11;306.18;26052
SBER;5;20260122;222500;306.18;306.21;306.16;306.19;7037
SBER;5;20260122;223000;306.2;306.2;306.05;306.13;17959
SBER;5;20260122;223500;306.13;306.19;305.82;305.87;121889
SBER;5;20260122;224000;305.87;306.09;305.87;306.08;51365
SBER;5;20260122;224500;306.09;306.09;306.06;306.08;7172
SBER;5;20260122;225000;306.07;306.08;306.06;306.07;14371
SBER;5;20260122;225500;306.08;306.1;306.07;306.1;22049
SBER;5;20260122;230000;306.1;306.38;306.09;306.38;23550
SBER;5;20260122;230500;306.37;306.37;306.19;306.22;13270
SBER;5;20260122;231000;306.22;306.32;306.2;306.32;7677
SBER;5;20260122;231500;306.31;306.34;306.23;306.26;17956
SBER;5;20260122;232000;306.26;306.36;306.25;306.33;19715
SBER;5;20260122;232500;306.34;306.39;306.33;306.35;16877
SBER;5;20260122;233000;306.34;306.37;306.29;306.3;28901
SBER;5;20260122;233500;306.3;306.39;306.26;306.36;23093
SBER;5;20260122;234000;306.36;306.39;306.27;306.3;27686
SBER;5;20260122;234500;306.31;306.36;306.01;306.22;39492
SBER;5;20260123;070000;305.97;306.3;305.3;306.23;159878
SBER;5;20260123;070500;306.23;306.28;305.88;305.91;92869
SBER;5;20260123;071000;305.9;306.09;305.81;305.87;76636
SBER;5;20260123;071500;305.96;306;305.52;305.68;64231
SBER;5;20260123;072000;305.68;305.68;305.54;305.67;42769
SBER;5;20260123;072500;305.67;306.09;305.65;306.01;81963
SBER;5;20260123;073000;306.01;306.01;305.7;305.93;14787
SBER;5;20260123;073500;305.86;306.1;305.86;306.07;30093
SBER;5;20260123;074000;306.07;306.11;305.99;305.99;17481
SBER;5;20260123;074500;306;306.08;305.91;306.02;5482
SBER;5;20260123;075000;306.03;306.03;305.85;305.93;8412
SBER;5;20260123;075500;305.86;305.93;305.75;305.8;10354
SBER;5;20260123;080000;305.8;305.96;305.79;305.96;16779
SBER;5;20260123;080500;305.96;306.01;305.87;306;12489
SBER;5;20260123;081000;306;306.01;305.88;305.99;5122
SBER;5;20260123;081500;305.99;306;305.8;305.89;6996
SBER;5;20260123;082000;305.89;305.99;305.86;305.99;5675
SBER;5;20260123;082500;305.99;306;305.85;306;11857
SBER;5;20260123;083000;305.99;306.05;305.99;306.03;11509
SBER;5;20260123;083500;306.03;306.12;305.75;305.89;60804
SBER;5;20260123;084000;305.89;306;305.83;305.89;7756
SBER;5;20260123;084500;305.89;305.95;305.8;305.93;5863
SBER;5;20260123;085000;305.93;305.93;305.76;305.83;6127
SBER;5;20260123;085500;305.83;306.42;305.83;306.15;146556
SBER;5;20260123;090000;306.15;306.19;305.62;305.85;132672
SBER;5;20260123;090500;305.85;305.98;305.76;305.81;33021
SBER;5;20260123;091000;305.81;305.81;305.67;305.74;26430
SBER;5;20260123;091500;305.74;305.75;305.57;305.71;46822
SBER;5;20260123;092000;305.71;305.74;305.5;305.58;160054
SBER;5;20260123;092500;305.58;305.65;305.5;305.65;74662
SBER;5;20260123;093000;305.65;305.66;305.51;305.62;51851
SBER;5;20260123;093500;305.57;305.61;305.5;305.52;31723
SBER;5;20260123;094000;305.52;305.59;305.5;305.52;48374
SBER;5;20260123;094500;305.52;305.63;305.52;305.63;62897
SBER;5;20260123;095000;305.63;305.7;305.3;305.44;380899
SBER;5;20260123;095500;305.45;305.79;305.44;305.73;93365
SBER;5;20260123;100000;305.76;305.82;305.53;305.78;139666
SBER;5;20260123;100500;305.78;306.16;305.63;306.04;136681
SBER;5;20260123;101000;306.03;306.21;305.94;306.16;98605
SBER;5;20260123;101500;306.16;306.16;306.03;306.07;57672
SBER;5;20260123;102000;306.07;306.19;305.99;306;137283
SBER;5;20260123;102500;305.99;306;305.8;305.8;171090
SBER;5;20260123;103000;305.81;305.9;305.77;305.8;155826
SBER;5;20260123;103500;305.8;305.95;305.79;305.88;55115
SBER;5;20260123;104000;305.89;306.29;305.88;306.23;257647
SBER;5;20260123;104500;306.23;306.23;306.1;306.15;145229
SBER;5;20260123;105000;306.15;306.24;306.12;306.14;82575
SBER;5;20260123;105500;306.17;306.24;306.15;306.2;12600
SBER;5;20260123;110000;306.2;306.39;306.17;306.34;137301
SBER;5;20260123;110500;306.34;306.36;306.25;306.32;88943
SBER;5;20260123;111000;306.33;306.5;306.17;306.5;114604
SBER;5;20260123;111500;306.5;306.8;306.49;306.75;294222
SBER;5;20260123;112000;306.75;306.76;306.54;306.68;179403
SBER;5;20260123;112500;306.68;306.75;306.65;306.66;66961
SBER;5;20260123;113000;306.66;306.8;306.65;306.8;219549
SBER;5;20260123;113500;306.8;306.81;306.51;306.77;250541
SBER;5;20260123;114000;306.75;306.77;306.68;306.76;41190
SBER;5;20260123;114500;306.76;307;306.75;306.98;702039
SBER;5;20260123;115000;306.99;306.99;306.69;306.89;202092
SBER;5;20260123;115500;306.88;307.36;306.85;307.1;983816
SBER;5;20260123;120000;307.11;307.27;306.9;306.99;133054
SBER;5;20260123;120500;306.98;307;306.61;306.76;88437
SBER;5;20260123;121000;306.74;306.78;306.6;306.72;74057
SBER;5;20260123;121500;306.71;306.85;306.49;306.68;191923
SBER;5;20260123;122000;306.67;306.82;306.62;306.78;68558
SBER;5;20260123;122500;306.78;306.87;306.77;306.81;40394
SBER;5;20260123;123000;306.82;306.86;306.81;306.83;42745
SBER;5;20260123;123500;306.83;306.87;306.7;306.81;41472
SBER;5;20260123;124000;306.81;306.83;306.59;306.65;55297
SBER;5;20260123;124500;306.65;306.81;306.62;306.7;65277
SBER;5;20260123;125000;306.72;306.82;306.68;306.77;52891
SBER;5;20260123;125500;306.81;306.88;306.75;306.87;81745
SBER;5;20260123;130000;306.87;306.88;306.75;306.85;78939
SBER;5;20260123;130500;306.84;306.86;306.74;306.74;58242
SBER;5;20260123;131000;306.74;306.85;306.7;306.84;74806
SBER;5;20260123;131500;306.84;306.94;306.83;306.93;77360
SBER;5;20260123;132000;306.93;307.16;306.92;307.15;230749
SBER;5;20260123;132500;307.15;307.17;306.77;306.87;165968
SBER;5;20260123;133000;306.88;306.91;306.82;306.86;44843
SBER;5;20260123;133500;306.86;306.88;306.77;306.8;40123
SBER;5;20260123;134000;306.8;306.82;306.66;306.73;59096
SBER;5;20260123;134500;306.69;306.76;306.61;306.7;46209
SBER;5;20260123;135000;306.71;306.84;306.69;306.83;71677
SBER;5;20260123;135500;306.83;306.91;306.81;306.88;44478
SBER;5;20260123;140000;306.88;306.88;306.78;306.87;35900
SBER;5;20260123;140500;306.87;306.88;306.8;306.8;27370
SBER;5;20260123;141000;306.81;306.88;306.8;306.84;52674
SBER;5;20260123;141500;306.82;306.88;306.81;306.88;80966
SBER;5;20260123;142000;306.87;306.88;306.85;306.85;27235
SBER;5;20260123;142500;306.85;306.86;306.6;306.71;111105
SBER;5;20260123;143000;306.75;306.81;306.55;306.57;82160
SBER;5;20260123;143500;306.57;306.64;306.57;306.58;29983
SBER;5;20260123;144000;306.57;306.66;306.57;306.6;31796
SBER;5;20260123;144500;306.63;306.69;306.57;306.68;36463
SBER;5;20260123;145000;306.66;306.72;306.55;306.72;70543
SBER;5;20260123;145500;306.72;306.72;306.64;306.64;37551
SBER;5;20260123;150000;306.64;306.71;306.56;306.56;43258
SBER;5;20260123;150500;306.6;306.6;306.56;306.57;15646
SBER;5;20260123;151000;306.57;306.57;306.48;306.53;50169
SBER;5;20260123;151500;306.53;306.53;306.33;306.5;80815
SBER;5;20260123;152000;306.5;306.67;306.44;306.63;80163
SBER;5;20260123;152500;306.63;306.66;306.55;306.6;33080
SBER;5;20260123;153000;306.6;306.72;306.59;306.71;54596
SBER;5;20260123;153500;306.72;306.72;306.7;306.71;81429
SBER;5;20260123;154000;306.71;306.88;306.71;306.75;91504
SBER;5;20260123;154500;306.75;306.88;306.75;306.88;69552
SBER;5;20260123;155000;306.88;306.88;306.85;306.88;61917
SBER;5;20260123;155500;306.88;306.88;306.85;306.85;101320
SBER;5;20260123;160000;306.85;306.88;306.6;306.72;187446
SBER;5;20260123;160500;306.71;306.88;306.71;306.87;102993
SBER;5;20260123;161000;306.87;306.91;306.83;306.91;76807
SBER;5;20260123;161500;306.91;306.93;306.81;306.81;26600
SBER;5;20260123;162000;306.82;306.89;306.79;306.8;16467
SBER;5;20260123;162500;306.8;306.8;306.66;306.67;17270
SBER;5;20260123;163000;306.67;306.72;306.65;306.69;41500
SBER;5;20260123;163500;306.68;306.7;306.68;306.68;26909
SBER;5;20260123;164000;306.68;306.69;306.6;306.61;47477
SBER;5;20260123;164500;306.61;306.69;306.34;306.34;203514
SBER;5;20260123;165000;306.35;306.49;306.11;306.16;271006
SBER;5;20260123;165500;306.15;306.2;305.87;305.9;334973
SBER;5;20260123;170000;305.91;306;305.88;306;362300
SBER;5;20260123;170500;306;306.1;305.95;306.1;547798
SBER;5;20260123;171000;306.1;306.19;306.09;306.14;91572
SBER;5;20260123;171500;306.15;306.29;305.99;306.29;86309
SBER;5;20260123;172000;306.27;306.27;306.09;306.27;16095
SBER;5;20260123;172500;306.27;306.4;306.27;306.38;18173
SBER;5;20260123;173000;306.39;306.54;306.37;306.5;46642
SBER;5;20260123;173500;306.5;306.5;306.39;306.45;30958
SBER;5;20260123;174000;306.46;306.6;306.45;306.53;15712
SBER;5;20260123;174500;306.55;306.61;306.53;306.57;22527
SBER;5;20260123;175000;306.57;306.57;306.54;306.55;10851
SBER;5;20260123;175500;306.56;306.57;306.27;306.27;40213
SBER;5;20260123;180000;306.28;306.48;306.26;306.45;19601
SBER;5;20260123;180500;306.47;306.57;306.46;306.55;35171
SBER;5;20260123;181000;306.56;306.65;306.51;306.6;34239
SBER;5;20260123;181500;306.6;306.68;306.55;306.59;61724
SBER;5;20260123;182000;306.59;306.66;306.59;306.64;9325
SBER;5;20260123;182500;306.63;306.66;306.63;306.66;17906
SBER;5;20260123;183000;306.66;306.72;306.6;306.71;76231
SBER;5;20260123;183500;306.72;306.79;306.63;306.65;105455
SBER;5;20260123;184500;307.2;307.2;307.2;307.2;504483
SBER;5;20260123;190000;307;307.19;306.51;306.67;177327
SBER;5;20260123;190500;306.65;306.9;305.76;306.59;349306
SBER;5;20260123;191000;306.59;306.74;306.58;306.65;20914
SBER;5;20260123;191500;306.66;306.72;306.63;306.64;15803
SBER;5;20260123;192000;306.64;306.64;306.53;306.53;8020
SBER;5;20260123;192500;306.54;306.59;306.53;306.56;6463
SBER;5;20260123;193000;306.56;306.57;306.53;306.54;6347
SBER;5;20260123;193500;306.54;306.6;306.5;306.51;31931
SBER;5;20260123;194000;306.51;306.52;306.51;306.52;16137
SBER;5;20260123;194500;306.52;306.52;306.33;306.4;40892
SBER;5;20260123;195000;306.41;306.47;306.38;306.46;10140
SBER;5;20260123;195500;306.45;306.47;306.41;306.45;8650
SBER;5;20260123;200000;306.42;306.45;306.22;306.28;25846
SBER;5;20260123;200500;306.28;306.39;306.28;306.36;6328
SBER;5;20260123;201000;306.35;306.36;306.21;306.25;16174
SBER;5;20260123;201500;306.24;306.25;306.23;306.24;5116
SBER;5;20260123;202000;306.24;306.24;306.2;306.2;9406
SBER;5;20260123;202500;306.2;306.25;306.2;306.25;8660
SBER;5;20260123;203000;306.25;306.29;306.24;306.28;18764
SBER;5;20260123;203500;306.29;306.81;306.28;306.6;169126
SBER;5;20260123;204000;306.59;306.95;306.59;306.88;268914
SBER;5;20260123;204500;306.88;307.04;306.79;306.86;249053
SBER;5;20260123;205000;306.85;306.89;306.69;306.8;33231
